text,label
Apple Price-Target Rises to $140 ,1
Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014,1
"The oddly uplifting story of the Apple co-founder who sold his stake for $800  $AAPL #aapl ",1
@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards ,1
"If @apple made tape dispensers and staplers, I would be all set! ",1
@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen ,1
@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. ,1
Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] ,1
Is It Time to Buy the Dip in Apple Inc. Stock? ,1
@Apple is always the '#talk of the #town'. #CrescentGate,1
Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone ,1
"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl ",1
Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl ,1
"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl ",1
"Why isn't there a vomiting emoji yet, @apple ",1
@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground,1
#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation ,1
"@Apple @tim_cook question, Will Passbook ever do anything?",1
A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl ,1
"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl ",1
#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl ,1
@whereiscooldude @Apple I kind of thought that before hand,1
"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl ",1
"@Cyrus_T_Virus @Apple same, really",1
"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple ",1
"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...",1
"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl ",1
RT @evilhag_: why isn't there a dreidel emoji @apple,1
@CHAYILTrading #ChartOfTheDay Apple #AAPL ,1
"Dear @Amazon, if @Apple could do it, you can too! ",1
@GregBurke85 @Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG,1
Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' ,1
How To Use #iOS8 Continuity | Know Your Mobile ,1
BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna ,1
Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  ,1
"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl ",1
"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl  ",1
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl  ",1
Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  ,1
@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands,1
CNBC TV:  Day 2: #Apple antitrust trial ,1
"Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl ",1
@RedXPower @ChristmasCount yeah and don't make them into tablets @apple,1
"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt   ",1
#Google May Be the Big Winner in LAUSD's #IPad Scandal ,1
"Apple, Google, Amazon und Facebook #aapl #dax ",1
please make a gold macbook @apple,1
#AAPL:A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing...,1
"Early Movers: ANF, TJX, TGT, LYV, SNE, #AAPL &amp; more: These are the stocks posting the largest moves before the bell. ",1
New Details On @Apple's Giant-Sized #iPad Might Have Just Leaked ,1
"Apple Inc. price at close, December 03, 2014, is 115.95. #apple #AAPL",1
#AAPL:Did Carl Icahn cause the private equity bubble?...,1
I'm learning all about Apple iPad Air 2 128GB Wi-Fi - Gold on @Influenster! @Apple,1
Here's How Jimmy Iovine Convinced #Apple To Buy #Beats #aapl ,1
13 Things You Didn't Know Your #iPhone6 Could Do #aapl ,1
The questions every #CIO should ask about @Apple #iWatch: ,1
A new role requires new hardware! #thankful @carpages @apple  ,1
"#AAPL:Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Ca...",1
#Howto import objective-C code into bridging header file - @Apigee SDK for @Apple's Swift ,1
My office for today #RemoteSupport #TechLife @Apple ,1
@ForbesTech #AAPL was a fantastic investment...but what will be its future?  How will AAPL beat AAPL?,1
"Early Movers: ANF, TJX, TGT, LYV, #AAPL &amp; more: These are the stocks posting the largest moves before the bell. ",1
@apple update twitter for ipad pls or kys,1
"#hshdsh via @blogs4bytes - #Ideas @Apple Bought, Borrowed, and Stole #infographic ",1
"Apple Releases Safari 8.0.1, 7.1.1, and 6.2.1 ",1
Feed My Ego (Futter Mein Ego) iPhone 4/4S Tough Ca  COMPUTING &amp; COMMUNICATION  Melasdesign ,1
RT @MediaPost: .@Google Trumps @Apple In Streaming Media Sales ,1
iPhone 6 and 6 Plus Shipping Times Improve to 3 to 5 Days for Many Models ,1
Here's #Apple's Next Great Business ,1
Is #Apple The Most Important Stock On Earth? - Apple Inc. #AAPL | Seeking Alpha ,1
aye shoot me a space grey 64gb iPhone 6 right quick @Apple @Verizon,1
RT @dmcgroarty: RT @MetalBanker - Where do #iPhones come from? What's in your @Apple  #RareEarths ,1
"#AAPL:DexCom CEO Terry Gregg Explains 50% YTD Stock Leap, Plans for 2015...",1
#AAPL:Here's Apple's Next Great Business...,1
Is Apple The Most Important Stock On Earth? ,1
Pathetic @Apple display at @BestBuy: ,1
Get 'Techy' with another shout out to @Schoology @GoogleDrive @HuluPlus #iPad @Apple @Google #Chromebook ,1
"New HA Blog Post &gt;&gt;&gt; Final #AAPL #PutCallRatios for Wednesday, December 3, 2014:  ",1
"#mkt Final #AAPL #PutCallRatios for Wednesday, December 3, 2014:  ",1
Shipping Estimates for 27-Inch Retina iMac Improve to 1 to 2 Weeks [Mac Blog] ,1
Got new cases. :) @apple @applestore @citycreek #slc #citycreek #apple #applestore #red ... ,1
"In world's first #AppleWatch hackathon, apps and challenges emerge ",1
@fcbliam @apple fix this,1
#AAPL:Did Carl Icahn cause a new private equity bubble?...,1
@Apple iSchool? ,1
"@Apple can we always have the setting 'when I use the app' for location for apps, instead of just always and never?",1
@apple y'all should put the apple symbol into the home button on yalls next device,1
"How Competition Between Wireless Carriers Benefits Apple, Inc. ",1
JMP raises Apple Inc price target to $150 on 'exceptionally strong' demand for ... ,1
"Final #AAPL #PutCallRatios for Wednesday, December 3, 2014 ",1
New post on my blog: Got new cases. :) @apple @applestore @citycreek #slc #citycreek #apple #applestore #red #pr... ,1
@l0lvivivuvu @sextsatan @Apple And replied... #livingthedream ~ARI,1
Check out our Founder @gernieb views on @Apple &amp; @facebook #EggFreezing benefits for female engineers: ,1
.@IKEA Channels @Apple in a Hilarious Ad for Its New Catalog #Bookbook via #TIME #IKEA  ,1
"Our FDA-cleared, smartphone-connected thermometer is now at @Apple stores! ",1
RT @Applebees: @l0lvivivuvu @sextsatan @Apple And replied... #livingthedream ~ARI,1
@zoebread dps developments; welove #AAPL-E and that new #retina screen ohai,1
@apple @jetbrains It only happened once - perhaps because I had no network? This is and was my setting : ,1
@PaulYarns @beatsbydre @BeatsSupport @Apple customers as a captive audience.,1
#Win a #New @Apple @iPad Mini 3 with an @iTunes Gift Card! ,1
Hey @apple let us get some Star Wars action on iTunes.,1
We need an eye rolling emoji pronto @apple,1
RT @naugtae: We need an eye rolling emoji pronto @apple,1
Aw yeah! monarchywpb sticker to ride with @Rhyot boommovement and @apple ,1
New Questions In #Mobile  #GOOG #GOOGL #AAPL #AMZN #FB #SSNLF ,1
"@Apple patents system that changes the position of an iPhone mid-air ",1
Ironic that we're at a PR event (#mp15) talking about companies that don't need more people talking about them (@google @apple @facebook),1
@pwilke @google @Apple @facebook ughhhh can @uber just see itself out already.,1
"#AAPL:New, Far-Reaching Apple Patent Reveals Next iPhone May Demonstrate A C...",1
Alabama state representative to name anti-discrimination bill after Tim Cook - ,1
@apple let me shake the phone to move the apps after double clicking the middle iPhone button please,1
@Apple why isn't there an otter emoji,1
@Apple YH News Apple Patent Could Prevent Cracked iPhones: Apple was awarded a patent for a gravity-defying ha...  ,1
Type More Than 100 Words Per Minute With the New NinType Keyboard for iOS ,1
#Russia Could #Ban #Apple Inc. #iPhone For #Lawmakers | @ValueWalk ,1
@PatrickPaltrow @Apple between 4 and 8,1
#AAPL:Alabama anti-discrimination bill to be named after Apple's Tim Cook...,1
"#WIN A #DIGITAL MAKEOVER #GIVEAWAY ! $1000 @APPLE GC,#IPAD #MACBOOK AND MORE ! ",1
@Apple need to hurry up and make a middle finger emoji,1
#AAPL:Bloomberg Law: $1 Billion Antitrust Suit Against Apple (Audio)...,1
.@Apple engineer makes printer from #Lego ,1
"@brycehendersonn o wow @technology @stevejobs #GamerGate  @IGN  @Machinima @gameinformer @Apple #64megaherts  got me there",1
RT @laur_va: .@Apple engineer makes printer from #Lego ,1
#AAPL 115.93. Dec1 #MiniFlash #Crash 6.4% in one crazy minute w/ 6.7M shares. $MS downgrade to Market Weight &amp; trim its stock from 4% to 3%,1
#AAPL:Alabama Anti-Discrimination Bill To Be Named After Apple CEO Tim Cook...,1
"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Thursday, 4 #December) ",1
"Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL ",1
#AAPL:UPDATE 1-Alabama anti-discrimination bill to be named after Apple's Ti...,1
"Your OSX built in @firefox #keylogger had been provided by @apple !! ",1
"RT @_coreDump: Your OSX built in @firefox #keylogger had been provided by @apple !! ",1
iPhone 6 Plus Makes Up 41% of Large Phone Sales as iPhone 6 Leads iOS Devices [iOS Blog] ,1
The rise of #Chromecast and the decline of @Apple TV in one chart ,1
@stevewoz new @apple patent anti grqvity will reorient phone at 0g when a drop is. Detected to help protect saphire retina screen,1
@stevewoz @apple this one got by me patent for apple anti gravity phone includes predictive programing. On drops ,1
"Starbucks Launches 'Mobile Order &amp; Pay' for iPhone in Portland, National Rollout Coming in 2015 [iOS Blog] ",1
#AAPL:'Fast Money' Recap: Which Stocks Are Struggling Despite the Rally?...,1
It's your battery that's dying. And long live Apple that will sell you a new battery for $50 or a new iPhone for $500 @prozacnation_ @apple,1
Alabama anti-discrimination bill to be named after @Apple's @tim_cook via @ReutersBiz ,1
"@Apple [#Apple] #Pay FAQs: #When will Apple Pay launch in the #UK, #is Apple Pay secure .... (#Thursday, 4 #Dece... ",1
"@stevewoz @harveystahoe @apple Patent Number patent 8,903,519 ",1
@pill0w_talk well dey need one get on it @apple,1
@engadget @apple It happened to me.,1
"Apple Pay adds issuers L&amp;N Federal Credit Union, UW Credit Union and M&amp;T Bank $AAPL #aapl ",1
"Apple 'deleted' rivals' music from iPods, court hears $AAPL #aapl ",1
"Apple Is Now Worth More Than The Entire Russian Stock Market $AAPL #AAPL #Apple ",1
"Even MORE reason for @Apple to stop using benzene in its manufacturing.  ",1
"Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL #aapl ",1
@ProzacNation_ @Apple all my fault lmfao,1
RT @MariaBartiromo: Apple breaks $700B market cap ,1
"Apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL #aapl ",1
JMP raises #Apple price target to $150 on 'exceptionally strong' demand for: Apple Insider: #AAPL: 115.93 (+1.... ,1
@Apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill ,1
#OnThisDayinDigital @Apple signed a deal with China today in 2013 to finally sell #iPhones in the country ,1
"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl ",1
APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl  ,1
"You didn't imagine it. When #iPod users synced with #iTunes, @Apple #deleted any #songs bought elsewhere: ",1
"Apple Details An Elaborate Transit Navigation System In Patent Applications $AAPL #aapl ",1
"#iPhone6c release date, #rumours and #leaked images: #Will @Apple [#Apple] release a .... (#Thursday, 4 #December) ",1
Refusal of @Apple's #TM application for APP STORE upheld by Australian federal court. Apple can appeal. @IPAustralia,1
Here's @Apple's next great #business! What will be Apple's primary source of revenue in 2015? ,1
You can finally get your #iPhone6 or iPhone 6 #Plus from #Apple within a week via @BGR #aapl ,1
"An Alabama anti-discrimination bill will have CEO Tim Cook as its namesake, though @Apple was initially hesitant: ",1
#AAPL:After Years Of Losses Apple Is Finally Clawing Back Some Market Share ...,1
"APPLE Intraday Comments - Updated. RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt ",1
Apple Inc. Deleted Non-iTunes Music Off iPods ,1
#AAPL:Bloomberg Law Brief: Antitrust Suit Against Apple (Audio)...,1
"Apple Wants To Make Your Commute Much Easier, According To This New Patent $AAPL #aapl ",1
Tim #Cook's $100 Billion 'Mistake' #aapl ,1
"#Apple Wants To Make Your Commute Much Easier, According To This New Patent #aapl ",1
A Developer Perfectly Summed Up The Limitations Of The #AppleWatch #aapl ,1
Here Are The Main Differences Between #Apple #CarPlay And #AndroidAuto #aapl #goog ,1
why is there no salt shaker emoji @apple @tim_cook,1
Details of the #Apple Inc. #iPadMini4 Revealed | The Motley Fool #aapl ,1
"How Competition Between #Wireless Carriers Benefits #Apple, Inc. | The Motley Fool #aapl ",1
@CNET @briantong can you guys look into IPhone 6 dropping Ringtones?.... I was told @Apple has been working on problem for 4 weeks now!,1
RT @SVNetwork: How an SVN connection led to safer conditions for @apple's workforce ,1
Steve Wozniak Discusses Apple's Early Days and Working with Steve Jobs [Mac Blog] ,1
"#AAPL:John Sculley Pans Apple Watch, Loves Apple Pay...",1
"#iPhone6, #6 Plus trigger spike in @Apple [#Apple] sales worldwide. (#Thursday, 4 #December) ",1
"Steve #Wozniak on #Apple, the Computer Revolution, and Working With #SteveJobs - Businessweek #aapl ",1
4-star analyst Alex Gauna from JMP Securities rated $AAPL w/a BUY. Alex has a 63% success rate ,1
$AAPL iPhone 6 manufacturing costs show huge profit potential #AAPL ,1
Sketchy Rumor Claims Apple Planning New 4-Inch iPhone for 2015 ,1
"#AAPL RT @FortuneMagazine Alex Gauna flips his Apple bit, sets Street-high target of $150 ",1
That moment EVERYTIME when walk out of @Apple after purchase &amp; receipt is emailed &amp; think getting stopped or not #MiniHeartAttack @tim_cook,1
@zagkmerrick @Apple thats not their twitter oh,1
@zagkmerrick @Apple DO THEY EDN HAVE A TWITTER,1
@zagkmerrick @Apple WELL THEY SHOULD HAVE A TWITTER,1
@radbarakat @Apple aPPLE SUPPORT HAVE A TWITTER I THINK,1
The 19-Year-Old #WizKid Who Turned Down @Apple Has Nabbed Backing From A #Hollywood Star ,1
Is Apple The Most Important Stock On Earth?  ,1
Square Launches iOS App for Food Delivery Service Caviar [iOS Blog] ,1
"Unlikely supply-chain rumor suggests a 4-inch iPhone model next year $AAPL #aapl ",1
Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,1
Details of the Apple Inc. iPad Mini 4 Revealed ,1
RT @_JuGatti: Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,1
.@Apple &amp; @Google At Work: The Enterprise Challenge - Julie M. Anderson via @InformationWeek ,1
when this  iwatch finna drop fam @apple,1
@MhDaDon @Apple next year,1
"iPhone 6 Plus Captures 41% 'Phablet' Sales in the U.S. $AAPL #aapl ",1
1st quarter ? RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple next year,1
@MhDaDon @Apple I believe second or third my dear,1
"How many @Apple products does it take to write a paper?   Photo credit: iPhone ",1
hopefully before my bday RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple I believe second or third my dear,1
@Econsultancy on @Apple: the #customer #journey from #search to #checkout ,1
"that all black jawn getting scooped like ice cream RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple def gotta have it, I don't even like watches",1
@MhDaDon @Apple I haven't decided yet. I might get bourgeois about it,1
Lol  RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple I haven't decided yet. I might get bourgeois about it,1
"APPLE Intraday Comments - Updated RANGE,. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt ",1
@waywardhem @Apple I totally agree,1
"Apple Announces 'Hour of Code' 2014 Campaign for Students, Offers Free Programming Workshops in December ",1
Spotify Promotion Offers 3-Month Premium Subscription for $0.99 to New Customers [iOS Blog] ,1
"iPhone 6 makes iOS a success in the UK, but Android fights back in Japan $AAPL #aapl ",1
"RT @JPDesloges: iPhone 6 makes iOS a success in the UK, but Android fights back in Japan $AAPL #aapl ",1
Alabama anti-discrimination bill to be named after Apple's Tim Cook ,1
"APPLE Intraday Comments - Updated . Range - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt ",1
#Apple Stores hosting Hour of Code programming workshops on December 11th - ,1
"#iPhone6, 6 #Plus trigger spike in #Apple sales worldwide - ",1
"In first-ever Apple Watch hackathon, apps and challenges emerge $AAPL #aapl ",1
CNBCTV:  #Apple top execs take stand #aapl ,1
@waywardhem @nheagy @apple I was thinking about this the other day. I wish it would come true.,1
"#IPhone6Plus vs. Galaxy Note 4: #Has @Apple [#Apple] Really Snatched Away the #Phablet .... (#Thursday, 4 #Decem... ",1
Trapping Trademarks: The Case of Apple Inc. App Store ,1
"Apple Pay And Services Lead To Price Target Upgrade For Apple Inc.  $AAPL #aapl ",1
#AAPL RT @TechCrunch Apple Stores Will Host Free Coding Workshops For Second Annual 'Hour of Code' ,1
.@Apple patents new tech that shifts #iphone's center of gravity during falls so it lands with minimal damages. ,1
Made a playlist on my @Apple  #iPod without adding the auto downloaded U2 album.. Put that playlist on shuffle..  Heard U2.,1
"#AAPL:Should Apple, Amazon, or eBay Be Portfolio Picks for 2015?...",1
"RT @JPDesloges: Apple Pay And Services Lead To Price Target Upgrade For Apple Inc.  $AAPL #aapl ",1
@apple I thought I was taking my selfie to a new level when I switched from the #htcone to #iPhone6Plus #disappointed ,1
Computer Science Education Week is coming! Check out some #coding opportunities that @apple will be helping put on. ,1
#Apple: Kantar's Data Points To A Huge December Quarter #AAPL ,1
@apple @nike #BlackDollarsMatter: An Open Letter to the Companies That Support #LGBTQ Marriage Equality/Civil Rights. ,1
@alharding if only @apple had robots reviewing apps!,1
"Apple mass transit system for Maps detailed in new patent $AAPL #aapl ",1
RT @huffpostgay: @Apple CEO Time Cook gets a unique honor in his home state of Alabama ,1
"Rumor Roundup: Crescentgate-gate $AAPL #aapl ",1
"RT @JPDesloges: Apple mass transit system for Maps detailed in new patent $AAPL #aapl ",1
"Apple iPod lawsuit will reveal unseen Steve Jobs video $AAPL #aapl ",1
"@daninicolexo Yo whatchoo meeeeean goreella glazz giirrl, daaam I ain'o monkee @Apple",1
"APPLE - Fibonacci Technicals Levels -LAST  Intraday  Update - $AAPL #aapl  ",1
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels -LAST  Intraday  Update - $AAPL #aapl  ",1
The @Apple iWatch: Changing the face of watches ,1
"Get Ready for an Unbreakable #Apple #iPhone | InvestorPlace #aapl ",1
"Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! ",1
@OneRepublic @Apple 45000 feet keep flying,1
@OneRepublic @Apple Ooh my god,1
@OneRepublic @Apple Follow meeee,1
@OneRepublic @Apple Pleaseeeeeeeeee,1
@OneRepublic @Apple it's so crazy haha guys can you follow me? Please,1
@OneRepublic @Apple Gosh. Is that all computer things doesn't make trouble to the flight ? I am worried.,1
@OneRepublic @Apple FOLLOW ME PLS,1
@OneRepublic @Apple Lmaoo! Someone needs to get on that quick!,1
@OneRepublic @Apple Ever consider @windows computers for recording music?,1
@OneRepublic @Apple I bet you can get them at RadioShack lol,1
"@OneRepublic @Apple Look AT Brent, oH MY goD",1
@OneRepublic @Apple @JKsOnTheRadio legit thought that was you in this pic!,1
@OneRepublic @Apple what the heck is playing on the computer across from brent,1
#AAPL:Apple's Former CEO Thinks The Apple Watch Will Flop - But He Loves App...,1
"Apple:Dec 4 Trading Daily Profit $1.57/sh, Weekly Profits of $16.79/sh  #aapl #Stockaction #trading #Stocks #MKt   ",1
Apple in Full Support of Naming Alabama Anti-Discrimination Bill After Tim Cook ,1
@Apple with the Hour of Code for @codeorg ,1
@VerenaSu @OneRepublic @Apple  life ... :D,1
@dpan yes! Hear that @apple?,1
#AAPL:Samsung asks appeals court to throw out $930 million damages in Apple ...,1
"If @Apple Will Poach From #Fashion, Then Fashion Will Follow Suit - The Business of Fashion - ",1
"@OneRepublic: Studio at 45,000 ft. One outlet, 4 computers. @Apple we need the batteries of the future NoW!!!! ",1
"OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! ",1
Now this is a nice 'Cup and Handle'   ,1
My iPod's shuffle has taken me from @rihanna to @jeremyenigk to @KeshaRose... What's next @Apple #layitonme,1
@OneRepublic @Apple I would have never had that picture in my head of a private plane. Thanks for sharing:) x,1
"Apple Inc. price at close, December 04, 2014, is 115.4. #apple #AAPL",1
@Apple cofounder #Wozniak says The Famous Garage Where He Started #Apple With Steve Jobs Is 'A Myth'. ,1
iPads are Changing the Way Children Learn in the Classroom ,1
Eddy Cue Speaks on Apple's DRM Policies in iPod Antitrust Lawsuit ,1
"Our first ever #OnFoodableWeekly! Much to discuss on this episode! @apple pay, @habitburger , Fast Casual #Pizza ",1
"@OneRepublic @Apple Take us down and we keep trying, Forty thousand feet, keep flying",1
"In case of accident, have you downloaded our free @Apple app yet #Winnipeg ",1
@OneRepublic @Apple   You haven't figured out that by now with all the flying you guys do?,1
How to Make #Apple Special Again #aapl ,1
"RT @Republican_Priv: @OneRepublic @Apple Take us down and we keep trying, Forty thousand feet, keep flying",1
"Apple Hiring Maps Engineer to Work on Improved Community Crowdsourcing, Siri/Passbook Integration ",1
"@w__w if @Apple and @Android @minuum customers equally important, then treat them that way. Both is key, not focusing on just one market.",1
@apple is there no way to tag a photo on iphone? I'd like to see only my cat photos #apple #ios,1
"#Sketchy #Rumor Claims @Apple [#Apple] Planning New 4. (#Thursday, 4 #December) ",1
"#IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) ",1
"RT @theiphonews: #IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) ",1
"Did @apple delete #music from sites other than @itunes?  Good thing #throwbackPOP CD is on it, but still...#lawsuit  ",1
"Join @Apple on December 11 for the Hour of Code, a free one-hour introduction to the basics of computer programming. ",1
"Puzzle Game 'God of Light' Named App of the Week, Available for Free [iOS Blog] ",1
Bring back the tap to tweet @apple @twitter,1
#Apple planning to spend $161 million on its own auditorium at ... - ,1
#Intel's Keys To 2015 Earnings Growth #INTC  #AAPL ,1
@elubow @Apple probably thanks shipping carrier,1
. @mattz62 We'll find out when I go to the @Apple store and see what they say.,1
@elubow @Apple a drink says you have a new one in under 15 min,1
Apple Seeds Second OS X 10.10.2 Yosemite Beta to Developers [Mac Blog] ,1
Who's Buying All Those New #iPhones Anyway? #AAPL ,1
"#mkt Final #AAPL #PutCallRatios for Thursday, December 4, 2014:  ",1
"Final #AAPL #PutCallRatios for Thursday, December 4, 2014 ",1
"Torn between a @googlenexus, @samsungmobile Note 4, or an @apple iPhone...  Lol jk Apple, I have a soul. Just need to save money for Android",1
Is Apple (AAPL) Stock All It Is Hyped To Be Or Just Another Dot Com Disaster ... ,1
"Steve Wozniak on @Apple, the Computer Revolution, and Working With Steve Jobs ",1
Can someone please invent a case for the iPhone that adds storage? #desperate @OtterBox @apple,1
"#Atari, @Apple, #PowerPoint and @Starbucks are some of the @disruptive #innovation included in @BW list.",1
"In other news, @uber raised at $40 bill pre, @apple has $164.5 bill in cash. Good times in the Valley! No, wait... ",1
RT @MissionIR: Is Apple The Most Important Stock On Earth?  ,1
"Apple Campus 2 Event Space Costing Apple $161 Million, Fitness Center Priced at $74 Million [iOS Blog] ",1
So this is the surprise explanation behind the bending iPhone 6?! @apple ,1
RT @sharksbeauty: So this is the surprise explanation behind the bending iPhone 6?! @apple ,1
Apple Questions Plaintiff iPod Purchase Dates in Ongoing Class-Action Lawsuit [iOS Blog] ,1
#AAPL:Apple says plaintiffs' iPods not covered by suit...,1
Apple Inc. Patent To Protect Falling iPhones Is Approved ,1
We need to talk @apple,1
Will #Apple Inc.'s Profit Margin Continue Upward? | The Motley Fool #aapl ,1
@VerizonWireless how many weeks will by iPhone 6 be pushed back. Currently at 5 @apple,1
@sharksbeauty @Apple LEMME get the blondes number,1
@kellyhclay @Nordstrom drops the @apple POS idea and replaces them with VeriPhone products,1
#Apple's #iPhone6 International Prices Are Higher Than The US - Forbes #aapl ,1
Will Apple Inc.'s Profit Margin Continue Upward? ,1
"@juji246 @stephanies0601 @BradPaisley @Applebees OOPS. SORRY, APPLEBEES. I MEANT @apple",1
@apple #iphone @EsteeLauder @ralphlauren @katespadeny purse  shown below! #WishList ,1
The 10 Most Important Differences Between #Macs And #PCs #aapl ,1
Steve Wozniak calls @Apple's legendary garage 'a bit of a myth' ,1
Full-Time #Trader? #trading #stocks #futures #forex #trader #es  #baba #aapl #gpro #fb #eem #eSignal ,1
"How @Apple handles their #CustomerServiceExperience ",1
$118+ tomorrow #AAPL,1
JMP raises #Apple price target to Street-high $150 on 'exceptionally strong: Apple Insider: #AAPL: 115.49 (-0.... ,1
@dougluberts @Apple Is it the 128gb version?,1
#AAPL:iPhone 6 Patent Fraud Case in China Complicated Hacked Photos...,1
@Apple's Stock on a Tear Due to Higher Profit Margin; Will #AppleWatch Continue This Trend? - ,1
How do I fix a disabled Apple ID account @AppStore  @apple @tim_cook,1
RT @KaminaBlue: Get three way FaceTimeing. Im sick of google hangouts. @Apple,1
@mixbreed_lexie @apple wrong @,1
They really need a #fingerscrossed emoji. @Apple,1
RT @MonnGonn: I just want to delete all my emails without turning 40 @apple,1
@OneRepublic if you'll get it from  @Apple I want one too!,1
@Apple YH News Apple IPod Judge Asks If Lack of Plaintiff Dooms Trial: Apple Inc. (AAPL) said it discovered th...  ,1
"Can't get a new iPhone 6? How about these free Apple shares.... ",1
My Marketing Muse of the Day: The most technologically advanced #technology-based solutions that WIN are all masters of #simplicity @Apple,1
Using  a @samsung tablet is hard and wierd. I am use to using  an @apple iPod. I am always  making  typing mistakes.,1
"Hey @Apple, #iphone7, build this in! ~ @DJKevinHayes ",1
@LupeFiasco Did he sell his headphones to @apple ?,1
@YeagerBeats is back with another #HowTo @apple #LogicProX Tutorial #StepInputKeyboard Check it out! -,1
@cynthialanel @twitter silicon valley as a whole needs to step up the same 2% @google @yahoo @facebook @apple ,1
@OneRepublic @Apple Maximally concentrated Brent ^_^,1
Again I ask why @apple uses @jimmyfallon's voice not attributed to him. That or dude's an ace @jimmyfallon vocal clone.,1
#AAPL:Apple antitrust case hangs in the balance...,1
@Kate3015 @Apple get the new sony,1
Torn between @SamsungMobileUS and @apple for my next phone! Secretly leaning towards the note 4 #ChangeIn2015,1
@cooolestnerd what concerns me: These Co's are in a position to do so much good for POCs. @twitter @google @yahoo @facebook @apple,1
@cynthialanel these are the most power co's in the world and they could care no more than 2% @apple @twitter @google @Yahoo @facebook,1
Another @nike #mustbuy #outfit with an @apple #ipodnano in there too ,1
You'll Be Able To Learn How To Code For Free Next Week At Your Nearest Apple Store ,1
@Nale When do you think #parable will be accessible in France @Apple #AppStore,1
Apple @apple #thinkdifferent ,1
RT @marksutton65: #sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun ,1
@tech_faq @peterjmsimons in the end it is  @Apple laughing all the way to the bank.,1
